id,alter,genre,categories,released,eigenschaften,original_price,recommendations
3201870,,,,"5 Sep, 2024",,,
3202020,,,,"5 Sep, 2024",,,
3202390,,,,"28 Sep, 2024",,,
3203010,,,,"6 Sep, 2024",,,
3203120,,,,"24 Sep, 2024",,,
3203140,,,,"20 Sep, 2024",,,
3203560,,,,"10 Sep, 2024",,,
3204500,,,VR Supported,"5 Dec, 2024",,,
3204670,,,,"6 Sep, 2024",,,
3205070,,,,"20 Nov, 2024",,,
3205250,,,,"23 Sep, 2024",,,
3205330,,,,"7 Sep, 2024",,,
3205540,,,,"24 Sep, 2025",,,
3205700,,,,"5 Nov, 2024",,,
3205890,,,,"19 Apr, 2025",,,
3205990,,,,"15 Oct, 2024",,,
3206440,,,,"12 Sep, 2024",,,
3206500,,,,"4 Jul, 2025",,,
3207020,,,,"28 Feb, 2025",,,
3207330,,,,"10 Sep, 2024",,,
3207470,,,,"26 Jan, 2025",,,
3207650,,,,"11 Jan, 2025",,,
3208050,,,,"29 May, 2025",,,
3208210,,,Full controller support,"10 Sep, 2024",,,
3208350,,Casual; Indie,Steam Cloud,"23 Nov, 2024",,879.0,
3208480,,,,"6 Sep, 2024",,,
3208580,,,,"10 Sep, 2024",,,
3208810,,,,"5 Nov, 2024",,,
3209780,,,,"4 Feb, 2025",,,
3210340,,,,"25 Nov, 2024",,,
3210400,,,,"12 Sep, 2024",,,
3210500,,,,"5 Sep, 2024",,,
3210680,,,,"26 Sep, 2024",,,
3210940,,,,"13 Sep, 2024",,,
3210980,,,VR Supported,,,,
3211010,,Animation & Modeling; Design & Illustration; Photo Editing; Utilities; Web Publishing; Game Development,,"8 Oct, 2024",,975.0,
3211270,,,,"12 Sep, 2024",,,
3211550,,,,"9 Sep, 2024",,,
3211740,,,,"12 Sep, 2024",,,
3211760,,,,"12 Sep, 2024",,,
3213130,,,,"10 Sep, 2024",,,
3213310,,,,"17 Mar, 2025",,,
3213320,,,,"17 Sep, 2024",,,
3213920,,,,"3 Jun, 2025",,,
3214020,,,,"29 Oct, 2024",,,
3214250,,,,"16 Sep, 2024",,,
3215490,,,,"24 Oct, 2024",,,
3215650,,,,"29 Sep, 2024",,,
3215870,,,,"14 Feb, 2025",,,
3216380,,,,"11 Nov, 2024",,,
3216710,,,,"18 Nov, 2024",,,
3216950,,,,"5 Dec, 2024",,,
3217270,,,,"19 Sep, 2024",,,
3217280,,,,"2 Aug, 2025",,,
3217850,,,,"13 Sep, 2024",,,
3217940,,,,"24 Jul, 2025",,,
3218210,,,,"19 Dec, 2024",,,
3218830,,,,"26 Sep, 2024",,,
3219040,,,,,,,
3219340,,,VR Only,"18 Oct, 2024",,,
3219350,,,,"15 Apr, 2025",,,
3220190,,,,"12 Sep, 2024",,,
3220660,,,,"1 Oct, 2024",,,
3221250,,,Full controller support,"24 Dec, 2024",,,
3221310,,,,"15 Sep, 2024",,,
3221510,,,Full controller support,"13 Sep, 2024",,,
3221710,,,,"17 Sep, 2024",,,
3221920,,,,"3 Oct, 2024",,,
3222560,,,,"17 Sep, 2024",,,
3222650,,,,"13 Sep, 2024",,,
3222810,,,VR Supported,"23 Sep, 2024",,,
3223440,,,,"3 Dec, 2024",,,
3223560,,,,"29 Oct, 2024",,,
3223570,,,,"29 Sep, 2024",,,
3223610,,,,"14 Sep, 2024",,,
3223750,,,,"24 Sep, 2024",,,
3224740,,,,"30 Jan, 2025",,,
3224990,,,,"10 Oct, 2024",,,
3225110,,,,"20 Sep, 2024",,,
3225960,,Free To Play; Utilities,Partial Controller Support,Coming soon,,,
3226110,,,,"16 Sep, 2024",,,
3226200,,,,"17 Sep, 2024",,,
3226230,,,,"14 Sep, 2024",,,
3226260,,,,"23 May, 2025",,,
3226470,,,,"1 Nov, 2024",,,
3226620,,,,"30 Sep, 2024",,,
3227050,,,,"16 Oct, 2024",,,
3227620,,,,"28 Sep, 2024",,,
3228200,,,,"17 Sep, 2024",,,
3228820,,,,"6 Dec, 2024",,,
3229000,,,,"15 Sep, 2024",,,
3229960,,,,"23 Oct, 2024",,,
3231010,,,,"24 Sep, 2024",,,
3231020,,,,"17 Jan, 2025",,,
3231200,,,,"20 Sep, 2024",,,
3231210,,,,"23 Dec, 2024",,,
3231280,,,,"20 Sep, 2024",,,
3231610,,,,"23 Oct, 2024",,,
3231880,,,,"18 Jul, 2025",,,
3231940,,,,"3 Oct, 2024",,,
3232080,,,,"8 Oct, 2025",,,
3232100,,,,"22 Sep, 2024",,,
3232110,,,,"1 Oct, 2024",,,
3232140,,,,"25 Sep, 2024",,,
3232180,,,,"31 Dec, 2024",,,
3232200,,,,"17 Sep, 2024",,,
3232570,,,,"19 Sep, 2024",,,
3232780,,,,"27 Sep, 2024",,,
3233690,,,,"30 Sep, 2024",,,
3233760,,,,"5 Aug, 2025",,,
3233780,,,,"25 Oct, 2024",,,
3233830,,,,"18 Sep, 2024",,,
3234090,,,,"24 Jan, 2025",,,
3234150,,,,"11 Oct, 2024",,,
3234260,,,,"24 Oct, 2024",,,
3234600,,,,"20 Sep, 2024",,,
3234710,,,,"1 Oct, 2024",,,
3235050,,,,"26 Apr, 2025",,,
3235810,,,,"4 Oct, 2024",,,
3236760,,,,"28 Oct, 2024",,,
3236950,,,,"23 Sep, 2024",,,
3237620,,,,"25 Sep, 2024",,,
3238740,,,,"22 Mar, 2025",,,
3238800,,,,"17 Feb, 2025",,,
3238870,,,,"24 Sep, 2024",,,
3239260,,,,"7 Oct, 2024",,,
3239680,,,,"11 Feb, 2025",,,
3239910,,,,"15 May, 2025",,,
3240320,,,,"27 Sep, 2024",,,
3240560,,Indie; Utilities,,"10 Oct, 2024",,59.0,
3240580,,,,"30 Nov, 2024",,,
3240600,,,,"28 Sep, 2024",,,
3240740,,,,"1 Oct, 2024",,,
3241040,,,,"22 Sep, 2025",,,
3241080,,,,"24 Sep, 2024",,,
3241160,,,Full controller support,"20 Sep, 2024",,,
3241240,,,,"30 Jan, 2025",,,
3241470,,,,"23 Sep, 2024",,,
3242760,,,,"8 Nov, 2024",,,
3243400,,,,"24 Sep, 2024",,,
3243430,,,,"30 Sep, 2024",,,
3244020,,,,"15 Oct, 2024",,,
3245000,,,,"6 Nov, 2024",,,
3245660,,,,"10 May, 2025",,,
3245670,,,,"25 Oct, 2024",,,
3246620,,,,"17 Feb, 2025",,,
3246870,,,,"2 Oct, 2024",,,
3247600,,,,"1 Oct, 2024",,,
3247690,,,,"24 Sep, 2024",,,
3247900,,,,"25 Sep, 2024",,,
3247970,,,,"3 Dec, 2024",,,
3248170,,,,"23 Oct, 2024",,,
3248830,,,,"3 Oct, 2024",,,
3248890,,,,"25 Sep, 2024",,,
3249280,,,,"4 Oct, 2024",,,
3249430,,,,"25 Sep, 2024",,,
3250170,,,,"17 Jan, 2025",,,
3250460,,,,"21 Feb, 2025",,,
3250630,,,,"26 Sep, 2024",,,
3250650,,,,"31 Mar, 2025",,,
3251110,,,,"2 Dec, 2024",,,
3251290,,,,"27 Dec, 2024",,,
3251350,,,,"6 Dec, 2024",,,
3251620,,,,,,,
3251740,,,,"21 Oct, 2024",,,
3251920,,,,"4 Nov, 2024",,,
3252060,,,,"26 Mar, 2025",,,
3252210,,,,"27 Sep, 2024",,,
3252300,,,,"27 Sep, 2024",,,
3252910,,,,"30 Jun, 2025",,,
3252990,,,,"29 Nov, 2024",,,
3253210,,,,"17 Jul, 2025",,,
3253380,,,,"9 Dec, 2024",,,
3253960,,,,"29 Mar, 2025",,,
3254040,,,,"30 Sep, 2024",,,
3254180,,,,"1 Oct, 2024",,,
3254480,,,,"4 Oct, 2024",,,
3254690,,,,"30 Jan, 2025",,,
3254720,,,,"14 Nov, 2024",,,
3255130,,,,"3 Feb, 2025",,,
3255190,,,,"22 Oct, 2024",,,
3255520,,,,"3 Oct, 2024",,,
3256170,,,,"23 Jul, 2025",,,
3256370,,,,"15 Oct, 2024",,,
3256420,,Action; Indie; Free To Play; Utilities,Steam Workshop; Steam Cloud,"10 Apr, 2025",,,
3257570,,,,"4 Oct, 2024",,,
3258140,,,,"30 Sep, 2024",,,
3258420,,,,"22 Oct, 2024",,,
3258860,,,,"29 Aug, 2025",,,
3259020,,,,"4 Oct, 2024",,,
3259420,,,,"1 Nov, 2024",,,
3259480,,,,"16 Oct, 2024",,,
3259940,,,,"10 Oct, 2024",,,
3260050,,,,"12 Oct, 2024",,,
3260690,,,,"27 Jan, 2025",,,
3261070,,,,"7 Nov, 2024",,,
3261740,,,,"7 Nov, 2024",,,
3261770,,,,"31 Oct, 2024",,,
3262040,,,,"21 Feb, 2025",,,
3262150,,,,"4 Oct, 2024",,,
3262180,,,,"23 Oct, 2024",,,
3262270,,,,"3 Aug, 2025",,,
3262430,,,,"13 Nov, 2024",,,
3262730,,,,"19 Dec, 2024",,,
3262780,,,,"18 Oct, 2024",,,
3262890,,,,"17 Oct, 2024",,,
3263050,,,,"8 Oct, 2024",,,
3263190,,,,"3 Oct, 2024",,,
3263360,,,,"4 Oct, 2024",,,
3263450,,,,"7 Oct, 2024",,,
3263470,,,,"8 Oct, 2024",,,
3263520,,,,"23 Dec, 2024",,,
3264280,,,,"3 Apr, 2025",,,
3264950,,,,"11 Dec, 2024",,,
3265010,,,,"10 Oct, 2024",,,
3265210,,,,"16 Nov, 2024",,,
3266060,,,,"14 Oct, 2024",,,
3266410,,,,"17 Feb, 2025",,,
3266750,,,,"4 Oct, 2024",,,
3266810,,,,"6 Jan, 2025",,,
3269100,,,,"Dec 20, 2024",,,
3269910,,,,"6 Oct, 2024",,,
3270030,,,,"30 Jan, 2025",,,
3270450,,,,"19 Oct, 2024",,,
3270540,,,,"26 Feb, 2025",,,
3271040,,,,"16 Oct, 2024",,,
3272100,,,,"13 Nov, 2024",,,
3272630,,,,"24 Oct, 2024",,,
3273140,,,,"27 Nov, 2024",,,
3273560,,,,,,,
3274370,,,,"11 Oct, 2024",,,
3274670,,,,"11 Oct, 2024",,,
3274740,,,,"10 Oct, 2024",,,
3275260,,,,"18 Dec, 2024",,,
3275500,,,Full controller support,"26 Mar, 2025",,,
3276500,,,,"9 Oct, 2024",,,
3276590,,,,"31 Oct, 2024",,,
3277430,,,,"12 Oct, 2024",,,
3277460,,,,"10 Oct, 2024",,,
3277760,,,,"15 Oct, 2024",,,
3277800,,,,"23 Oct, 2024",,,
3278280,,,,"12 Oct, 2024",,,
3278320,,,,"12 Oct, 2024",,,
3278810,,,,"17 Oct, 2024",,,
3278910,,,,"12 Apr, 2025",,,
3279210,,,,"26 Nov, 2024",,,
3279600,,Free To Play; Utilities; Early Access,,Coming soon,,,
3279790,,,,"12 May, 2025",,,
3280740,,,,"14 Nov, 2024",,,
3280770,,,,"13 Oct, 2024",,,
3280870,,,,"15 Oct, 2024",,,
3280930,,,,"17 Oct, 2024",,,
3281020,,,,"12 Feb, 2025",,,
3281560,,,,"16 Feb, 2025",,,
3282640,,,Full controller support,"14 Oct, 2024",,,
3282840,,,,"14 Oct, 2024",,,
3282910,,,,"13 Jan, 2025",,,
3282940,,,,"25 Jan, 2025",,,
3283200,,,,"23 Oct, 2024",,,
3283250,,,,"1 Oct, 2025",,,
3283700,,,,"18 Oct, 2024",,,
3283930,,,,"14 Mar, 2025",,,
3284540,,,,"27 Oct, 2024",,,
3285190,,,,"31 Oct, 2024",,,
3285290,,,,"3 Dec, 2024",,,
3285470,,,,"18 Oct, 2024",,,
3285600,,,,"28 Oct, 2024",,,
3285640,,,,"16 Oct, 2024",,,
3285990,,,,"26 Oct, 2024",,,
3286340,,,,"16 Oct, 2024",,,
3286410,,,,"21 Oct, 2024",,,
3286670,,,,"27 Nov, 2024",,,
3286850,,,,"17 Oct, 2024",,,
3287470,,,,"22 Oct, 2024",,,
3287640,,,,"18 Nov, 2024",,,
3287940,,,,"15 Dec, 2024",,,
3288030,,,,"2 Dec, 2024",,,
3288090,,,,,,,
3288950,,,,"23 Sep, 2025",,,
3289120,,,,"26 Oct, 2024",,,
3290000,,,,"28 Oct, 2024",,,
3291110,,,,"29 Nov, 2024",,,
3291230,,,,"24 Apr, 2025",,,
3291420,,,,"18 Oct, 2024",,,
3291460,,,,"23 Oct, 2024",,,
3291640,,RPG; Animation & Modeling; Game Development,,Coming soon,,,
3292800,,,,"17 Nov, 2024",,,
3292870,,,,"18 Oct, 2024",,,
3292880,,,,"23 Oct, 2024",,,
3292900,,,,"29 Oct, 2024",,,
3293240,,,,"21 Oct, 2024",,,
3294120,,,,"18 Oct, 2024",,,
3294150,,,,"23 Oct, 2024",,,
3294390,,,,"19 Jun, 2025",,,
3294400,,,,"10 Dec, 2024",,,
3295140,,,,"24 Aug, 2025",,,
3295940,,,,"22 Oct, 2024",,,
3296880,,,,"17 Jun, 2025",,,
3297090,,,,"6 Mar, 2025",,,
3297480,,,,"8 Apr, 2025",,,
3297760,,,,"6 Nov, 2024",,,
3298240,,,,"28 Oct, 2024",,,
3298440,,,,"21 Oct, 2024",,,
3298510,,,,"11 Dec, 2024",,,
3299320,,,,"1 Nov, 2024",,,
3299420,,,,"29 Oct, 2024",,,
3299740,,,,"4 Nov, 2024",,,
3299950,,,,"31 Oct, 2024",,,
3300290,,,,"6 Feb, 2025",,,
3300340,,,,"22 Oct, 2024",,,
3300710,,,,"23 Mar, 2025",,,
3300850,,,,"14 Nov, 2024",,,
3301600,,,,"20 Nov, 2024",,,
3301920,,,,"28 Oct, 2024",,,
3302040,,,,"15 Sep, 2025",,,
3302700,,,,"24 Oct, 2024",,,
3303030,,,,"27 Aug, 2025",,,
3303260,,,,"12 Nov, 2024",,,
3303580,,,,"24 Oct, 2024",,,
3303690,,,,"12 Nov, 2024",,,
3303760,,,,"8 Nov, 2024",,,
3303850,,,,"6 Dec, 2024",,,
3304200,,,,"1 Mar, 2025",,,
3304250,,,,"6 Nov, 2024",,,
3304330,,,,"27 Oct, 2024",,,
3304620,,,,"24 Oct, 2024",,,
3304650,,,,"24 Nov, 2024",,,
3305040,,,,"24 Oct, 2024",,,
3305290,,,,"17 Dec, 2024",,,
3305310,,Casual; Simulation; Utilities,Steam Achievements; Captions available; Steam Workshop,Coming soon,,,
3305410,,,,"29 Oct, 2024",,,
3305480,,,,"24 Oct, 2024",,,
3305510,,,,"9 Nov, 2024",,,
3306330,,,,"23 Nov, 2024",,,
3307260,,,,"29 Oct, 2024",,,
3307330,,,,"28 Feb, 2025",,,
3307510,,,,"5 Dec, 2024",,,
3309000,,,,"13 Jun, 2025",,,
3309920,,,,"6 Nov, 2024",,,
3309960,,,,"29 Oct, 2024",,,
3310070,,,,"13 Dec, 2024",,,
3310120,,,,"6 Nov, 2024",,,
3310460,,,,"28 Oct, 2024",,,
3310660,,Free To Play; Utilities,,"16 Dec, 2024",,,
3310820,,,,"Nov 2, 2024",,,
3312050,,,,"29 Oct, 2024",,,
3312090,,,,"3 Mar, 2025",,,
3312370,,,,"29 Oct, 2024",,,
3312840,,,,"18 Jul, 2025",,,
3313220,,,,"30 Apr, 2025",,,
3313440,,,,"5 Jul, 2025",,,
3313730,,,,"8 Nov, 2024",,,
3314400,,,,"3 Nov, 2024",,,
3314410,,,,"27 Nov, 2024",,,
3314680,,,,"7 Nov, 2024",,,
3315760,,,,"13 Jan, 2025",,,
3315780,,,,"20 Aug, 2025",,,
3316130,,,,"30 Oct, 2024",,,
3316460,,,,"3 Feb, 2025",,,
3316860,,Design & Illustration; Utilities; Early Access,,"15 Nov, 2024",,731.0,
3317030,,,,"26 Nov, 2024",,,
3317150,,,,"8 Dec, 2024",,,
3317160,,,,"7 Nov, 2024",,,
3317810,,,,"5 Nov, 2024",,,
3317910,,,,"14 Jun, 2025",,,
3318070,,,,"13 Nov, 2024",,,
3318390,,,,"8 Nov, 2024",,,
3318520,,,,"5 Nov, 2024",,,
3319110,,,,,,,
3319280,,,,"5 Nov, 2024",,,
3320170,,,,"4 Nov, 2024",,,
3320360,,,Full controller support,"19 Nov, 2024",,,
3320480,,,,"17 Jan, 2025",,,
3320560,,,,"4 Dec, 2024",,,
3320890,,,Full controller support,"18 Dec, 2024",,,
3321340,,,,"22 Feb, 2025",,,
3321470,,,,"1 Nov, 2024",,,
3321510,,,,"6 Nov, 2024",,,
3321660,,,,"14 Sep, 2025",,,
3322830,,,,"7 Nov, 2024",,,
3323280,,,,"13 Nov, 2024",,,
3323560,,,,"18 Nov, 2024",,,
3323570,,,,"2 Jan, 2025",,,
3323870,,,,"11 Dec, 2024",,,
3323920,,,,"29 Nov, 2024",,,
3324170,,Free To Play; Utilities,,"12 Feb, 2025",,,
3324550,,,,"7 Aug, 2025",,,
3325050,,,,"5 Nov, 2024",,,
3325140,,Design & Illustration; Utilities,,"28 Nov, 2024",,99.0,
3325170,,,,"7 Nov, 2024",,,
3325700,,,,"27 Apr, 2025",,,
3325880,,,,"26 Nov, 2024",,,
3326160,,,,"3 Dec, 2024",,,
3326320,,,,"14 Nov, 2024",,,
3326340,,,,"18 Nov, 2024",,,
3326430,,,,"5 Nov, 2024",,,
3326750,,,,"9 Nov, 2024",,,
3326890,,Simulation; Utilities,,"11 Aug, 2025",,975.0,
3327110,,,,"6 Jan, 2025",,,
3327350,,,,"19 Jul, 2025",,,
3327690,,RPG; Animation & Modeling; Design & Illustration; Game Development,,Coming soon,,,
3327730,,,,"16 Dec, 2024",,,
3327890,,,,"6 Dec, 2024",,,
3327940,,,,"15 Jan, 2025",,,
3328200,,,,"8 Nov, 2024",,,
3328370,,,,"5 Oct, 2025",,,
3328560,,,,"21 Jan, 2025",,,
3328690,,,,"8 Nov, 2024",,,
3328750,,,,"21 Mar, 2025",,,
3328890,,,,"12 Sep, 2025",,,
3328990,,,,"10 Oct, 2025",,,
3329090,,,,"29 Nov, 2024",,,
3329280,,,,"22 Nov, 2024",,,
3329480,,Free To Play; Utilities,,"5 May, 2025",,,
3329640,,,,"11 Jan, 2025",,,
3330630,,,,"6 Nov, 2024",,,
3330830,,,,"12 Nov, 2024",,,
3330870,,,,"6 Nov, 2024",,,
3331020,,,,"12 Nov, 2024",,,
3331660,,,,"9 Jan, 2025",,,
3331880,,,,"8 Nov, 2024",,,
3332010,,,,"12 Sep, 2025",,,
3332570,,,,"7 Nov, 2024",,,
3332890,,,,"2 Dec, 2024",,,
3332990,,,,,,,
3333090,,,,"20 Nov, 2024",,,
3333160,,,,"31 Jan, 2025",,,
3333240,,,,"2 Dec, 2024",,,
3333280,,,,"17 Jan, 2025",,,
3333300,,,,"8 Nov, 2024",,,
3333620,,,,"21 Mar, 2025",,,
3333640,,,,"19 Nov, 2024",,,
3333660,,,,"18 Dec, 2024",,,
3334150,,,,"7 Feb, 2025",,,
3334180,,,,"11 Nov, 2024",,,
3334210,,,,"8 Jun, 2025",,,
3334420,,,,"19 Apr, 2025",,,
3334780,,,,"9 Nov, 2024",,,
3336980,,,,"13 Dec, 2024",,,
3337080,,,,"15 Nov, 2024",,,
3337190,,,,"25 Dec, 2024",,,
3337260,,,Full controller support,"5 Aug, 2025",,,
3337330,,,,"2 May, 2025",,,
3337800,,Indie; Free To Play; Animation & Modeling; Utilities; Video Production,,"11 Jan, 2025",,,
3338310,,,,"19 Sep, 2025",,,
3338650,,,VR Only,"22 Nov, 2024",,,
3338800,,,VR Only,"22 Nov, 2024",,,
3339140,,,,"28 Jun, 2025",,,
3339700,,,,"10 Nov, 2024",,,
3340180,,,,"14 Jan, 2025",,,
3340230,,,,"16 Dec, 2024",,,
3340260,,,,"11 Nov, 2024",,,
3341040,,,,"27 Nov, 2024",,,
3341060,,,,"1 Feb, 2025",,,
3341250,,,,"30 Sep, 2025",,,
3341360,,,VR Supported,"14 Nov, 2024",,,
3341580,,,,"26 Nov, 2024",,,
3341910,,,,"23 Jan, 2025",,,
3341970,,,,"13 Nov, 2024",,,
3342230,,,,"10 Dec, 2024",,,
3342990,,,,"12 Nov, 2024",,,
3343640,,,,"19 Nov, 2024",,,
3343870,,,,"2 Feb, 2025",,,
3344120,,,,"28 Nov, 2024",,,
3344370,,,,"13 Nov, 2024",,,
3344680,,,,"29 Mar, 2025",,,
3345250,,,,"13 Aug, 2025",,,
3345440,,,Partial Controller Support,"5 Jan, 2025",,,
3345890,,,,"17 Apr, 2025",,,
3345980,,,,"1 May, 2025",,,
3346230,,,,"20 Aug, 2025",,,
3346330,,,,"17 Apr, 2025",,,
3346850,,,,"21 Nov, 2024",,,
3347030,,,,"23 Nov, 2024",,,
3347240,,,,"18 Nov, 2024",,,
3347270,,,,"14 Nov, 2024",,,
3347510,,,,"2 Dec, 2024",,,
3347550,,,,"9 Apr, 2025",,,
3347780,,,,"24 Jan, 2025",,,
3348060,,,,"14 Nov, 2024",,,
3348630,,,,"15 Nov, 2024",,,
3348680,,,,"6 Aug, 2025",,,
3348810,,,,"18 Nov, 2024",,,
3349050,,,,"19 Feb, 2025",,,
3349160,,,,"4 Dec, 2024",,,
3349530,,,,"14 Nov, 2024",,,
3349650,,,,"10 Apr, 2025",,,
3349990,,,,"4 Sep, 2025",,,
3350060,,,,"27 Jul, 2025",,,
3350720,,,,"24 Jan, 2025",,,
3351060,,,,"15 Nov, 2024",,,
3351120,,Software Training,VR Only,"31 Dec, 2024",,1579.0,
3351130,,,,"22 Apr, 2025",,,
3351880,,,,"25 Nov, 2024",,,
3352190,,,,"6 Aug, 2025",,,
3352330,,,,"11 Dec, 2024",,,
3352530,,,,"19 Nov, 2024",,,
3352990,,,,"11 Dec, 2024",,,
3353010,,,,"2 Dec, 2024",,,
3353440,,,,"6 Dec, 2024",,,
3353500,,,,"26 Nov, 2024",,,
3353730,,,VR Supported,"15 Jan, 2025",,,
3354210,,,,"19 Dec, 2024",,,
3354350,,,,"27 Dec, 2024",,,
3354360,,,,"19 Nov, 2024",,,
3354550,,,,"8 Dec, 2024",,,
3354840,,,,"23 Nov, 2024",,,
3355030,,Design & Illustration,,"8 Jan, 2025",,199.0,
3355040,,,,"4 Jan, 2025",,,
3355210,,,,"18 Nov, 2024",,,
3355860,,,,"19 Nov, 2024",,,
3356140,,,,"14 Jan, 2025",,,
3356430,,,,"29 Nov, 2024",,,
3356450,,,,"9 Oct, 2025",,,
3356460,,,,"17 Dec, 2024",,,
3356710,,,,"16 Dec, 2024",,,
3356910,,,,"20 Nov, 2024",,,
3357110,,,,"2 Dec, 2024",,,
3357340,,,,"5 Dec, 2024",,,
3357370,,,,"19 Nov, 2024",,,
3357500,,,,"20 Nov, 2024",,,
3357610,,,VR Supported,"29 Nov, 2024",,,
3357990,,,,"21 Nov, 2024",,,
3358200,,,,"12 Feb, 2025",,,
3358840,,,,"23 Jan, 2025",,,
3359040,,,,"20 Nov, 2024",,,
3359090,,,,"2 Dec, 2024",,,
3359150,,,,"26 Nov, 2024",,,
3359350,,,,"4 Dec, 2024",,,
3359890,,,,"16 Dec, 2024",,,
3360430,,,,"9 Jun, 2025",,,
3360960,,,,"23 Nov, 2024",,,
3361130,,,,"21 Nov, 2024",,,
3361170,,,,"23 Jan, 2025",,,
3361250,,,Full controller support,"27 Nov, 2024",,,
3361420,,,,"2 May, 2025",,,
3361750,,,,"30 Dec, 2024",,,
3361840,,,,"21 Nov, 2024",,,
3362020,,,,"5 Dec, 2024",,,
3362770,,,Full controller support,"4 Dec, 2024",,,
3362820,,,,"15 Sep, 2025",,,
3363220,,,,"26 Jun, 2025",,,
3363340,,,,"26 Nov, 2024",,,
3363490,,,,"20 Jan, 2025",,,
3363860,,,Full controller support,"14 Jan, 2025",,,
3364140,,,,"8 Jan, 2025",,,
3364340,,,,"22 Feb, 2025",,,
3364790,,,,"8 Dec, 2024",,,
3364990,,,,"23 Jun, 2025",,,
3365490,,,,"8 Sep, 2025",,,
3365960,,,,"11 Dec, 2024",,,
3366100,,,,"24 Nov, 2024",,,
3366300,,Animation & Modeling; Design & Illustration; Game Development,,"11 Mar, 2025",,19499.0,
3366720,,,,"22 Aug, 2025",,,
3366930,,,,"25 Nov, 2024",,,
3367270,,,,"13 Dec, 2024",,,
3367290,,,VR Only,"27 Nov, 2024",,,
3367850,,,,"26 Mar, 2025",,,
3368190,,,,"27 Nov, 2024",,,
3368320,,,,"30 May, 2025",,,
3368330,,,,"7 Feb, 2025",,,
3368920,,,,"25 Nov, 2024",,,
3369130,,,,"11 Dec, 2024",,,
3369530,,,,"14 May, 2025",,,
3369650,,,,"20 Feb, 2025",,,
3369730,,,,"4 Feb, 2025",,,
3369810,,,,"3 Dec, 2024",,,
3370240,,,,"29 May, 2025",,,
3370280,,,,"18 Dec, 2024",,,
3370440,,,,"26 Nov, 2024",,,
3370550,,,,"28 Nov, 2024",,,
3370610,,,,"29 Jan, 2025",,,
3370780,,,,"14 Jan, 2025",,,
3370990,,,,"14 Dec, 2024",,,
3371190,,,,"13 Sep, 2025",,,
3371920,,,,"28 Nov, 2024",,,
3371980,,,,"27 Jan, 2025",,,
3373070,,,,"27 Nov, 2024",,,
3373290,,,,"9 Jan, 2025",,,
3373420,,,,"27 Nov, 2024",,,
3373710,,,,"29 Nov, 2024",,,
3374010,,,,"24 May, 2025",,,
3374330,,,,,,,
3374370,,,,"10 Feb, 2025",,,
3374690,,,,"10 Dec, 2024",,,
3374890,,,,"28 Nov, 2024",,,
3375240,,,,"4 Dec, 2024",,,
3375250,,,,"5 Jan, 2025",,,
3375260,,,,"14 Dec, 2024",,,
3375900,,,,"5 Dec, 2024",,,
3376270,,Racing; Free To Play; Utilities,,"13 Mar, 2025",,,
3376300,,,,"2 Dec, 2024",,,
3376450,,,,"29 Nov, 2024",,,
3376490,,,,"16 Apr, 2025",,,
3376660,,,,"29 Nov, 2024",,,
3377180,,,,"2 Dec, 2024",,,
3377210,,,,"26 Sep, 2025",,,
3377470,,,,"3 Dec, 2024",,,
3377580,,,,"15 Jan, 2025",,,
3377820,,,,"8 Dec, 2024",,,
3378090,,,,"7 Dec, 2024",,,
3378310,,,,"2 Dec, 2024",,,
3378540,,,,"29 Jan, 2025",,,
3379000,,,,"2 Dec, 2024",,,
3379120,,,,"30 Nov, 2024",,,
3379470,,,,"4 Dec, 2024",,,
3379490,,,,"14 Dec, 2024",,,
3379660,,,,"20 Dec, 2024",,,
3379930,,,,"14 Dec, 2024",,,
3380920,,,,"12 Dec, 2024",,,
3381660,,,,"19 Jul, 2025",,,
3381710,,,,"4 Dec, 2024",,,
3381840,,,,"5 Dec, 2024",,,
3381960,,,,"9 Dec, 2024",,,
3382140,,,,"6 Dec, 2024",,,
3382210,,,,"2 Dec, 2024",,,
3382480,,,,"10 Dec, 2024",,,
3382530,,,,"25 Jul, 2025",,,
3382630,,,,"6 Jan, 2025",,,
3382850,,,,,,,
3383790,,,,"Oct 11, 2025",,,
3383830,,,,"12 Dec, 2024",,,
3383860,,,,"21 Dec, 2024",,,
3383890,,,,"13 Dec, 2024",,,
3384200,,,,"8 Dec, 2024",,,
3384310,,,,"12 May, 2025",,,
3385230,,,,"31 Jan, 2025",,,
3385280,,,,"4 Dec, 2024",,,
3385290,,,,"11 Apr, 2025",,,
3385330,,,,"4 Dec, 2024",,,
3385880,,,,"24 May, 2025",,,
3385940,,,,"7 Mar, 2025",,,
3386220,,,,"14 May, 2025",,,
3386960,,,,"13 Dec, 2024",,,
3387250,,,,"22 Dec, 2024",,,
3387280,,,,"6 Dec, 2024",,,
3387580,,,,"13 Dec, 2024",,,
3387620,,,,"11 Dec, 2024",,,
3387630,,,,"14 Dec, 2024",,,
3387700,,,,"10 Feb, 2025",,,
3388310,,,,"1 May, 2025",,,
3388320,,,,"9 May, 2025",,,
3388970,,,,"6 Jan, 2025",,,
3390190,,,,"29 Jan, 2025",,,
3390270,,,,"14 Dec, 2024",,,
3390580,,,,"5 Dec, 2024",,,
3390810,,,,"6 Dec, 2024",,,
3390920,,,,"9 Dec, 2024",,,
3391290,,,,"7 Dec, 2024",,,
